광고소재명,광고소재등록일,광고소재초수,대업종 분류,중업종 분류,소업종 분류,광고주명,광고회사명,광고제작사,AISAC_URL,실제재생초수
네이버 현대카드 : 떨려요편,2021-09-16,15.0,"금융,보험및증권",금융및보험,신용카드,(주)현대카드,(주)이노션월드와이드,어댑터,,
토몬카_터치앤고,2021-09-16,15.0,가정용품,완구류,완구류제품종합,오로라월드(주),(주)파인애드컴,(주)영상네트워크,,
링티_김연경,2021-09-16,15.0,음료및기호식품,음료및기호식품기타,음료및기호식품기타,주식회사 링티,(주)애드쿠아인터렉티브,(주)애드쿠아인터렉티브,,
필립스 엠지 에스피9000_30,2021-09-16,30.0,가정용전기전자,가사용전기전자,전기이미용기기,(주)필립스코리아,금강오길비(유),(주)달링프로덕션,,
영화 보이스_15,2021-09-16,15.0,서비스,문화및공연,영화,(주)씨제이이엔엠,(주)TBWA KOREA,하하하 필름,,
하망동 영주시 행사_30,2021-09-16,30.0,패션,캐주얼의류,방한의류,아르떼미디어(Arte media),(주)서현애드,프로덕션 모던,,
보람상조 : 어머니편_15,2021-09-16,15.0,가정용전기전자,가사용전기전자,가사용전기전자기타,,,,,
맥심 티오피 : 새로운 시작이 필요한 순간편_B_30,2021-09-16,30.0,음료및기호식품,기호식품,커피및커피믹스,(주)동서식품,(주)제일기획,매스메스에이지,,
"인셀덤_어린 세포 발견의 비밀, 보타랩_차원이 다른 헤어솔루션",2021-09-16,30.0,화장품및보건용품,여성기초화장품,여성기초화장품제품종합,(주)리만코리아,(주)디디비코리아,톡톡커뮤니케이션,,
맥심 티오피 : 새로운 시작이 필요한 순간편_B_15,2021-09-16,15.0,음료및기호식품,기호식품,커피및커피믹스,(주)동서식품,(주)제일기획,매스메스에이지,,
트렌비_글로벌 유통체인,2021-09-16,15.0,유통,특수유통,전자상거래,주식회사 트렌비,TBWA KOREA(주),TBWA KOREA,,
롯데케미칼 : 화학으로 세상에 추진력을 더합니다편_30,2021-09-16,30.0,화학공업,화학공업기타,화학공업기업PR,(주)롯데케미칼,(주)대홍기획,(주)대홍기획,,
월드비전_지연,2021-09-16,60.0,가정용전기전자,가사용전기전자,가사용전기전자기타,월드비전,,,,
롯데 : 오늘을 새롭게 내일을 이롭게편_15,2021-09-16,15.0,그룹및기업광고,그룹광고,그룹PR,(주)롯데지주,(주)대홍기획,(주)대홍기획,,
2020보은대추축제_30,2021-09-16,30.0,관공서및단체,관공서및단체기타,관공서및단체기타,보은군청,(주)채널디,채널디,,
맥심 티오피 : 새로운 시작이 필요한 순간편_15,2021-09-16,15.0,음료및기호식품,기호식품,커피및커피믹스,동서식품(주),(주)제일기획,매스메스에이지,,
맥심 티오피 : 새로운 시작이 필요한 순간편_A_15,2021-09-16,15.0,음료및기호식품,기호식품,커피및커피믹스,(주)동서식품,(주)제일기획,매스메스에이지,,
K2 씬에어 : 씬하게. 핫하게.편_15,2021-09-16,15.0,패션,캐주얼의류,방한의류,케이투코리아(주),(주)에이치에스애드,(주)꾸욱꾸욱,,
골프존 GDR : Go oN편B_30,2021-09-16,30.0,서비스,스포츠및오락시설,스포츠시설,(주)골프존,(주)엠허브,싸이더스스튜디오엑스,,
링티 : 골프편_15,2021-09-16,15.0,식품,건강식품,건강보조식품,링거워터,,,,
삼성전자 : 팀삼성_종합편,2021-09-16,60.0,가정용전기전자,가정용전기전자기타,가정용전기전자기타,(주)삼성전자,(주)제일기획,매트 프로덕션,,
금산인삼 슈퍼위크_30,2021-09-16,30.0,관공서및단체,관공서및단체기타,관공서및단체제품종합,한국언론진흥재단,(주)나루에서,(주)나루에서,,
골프존 지디알_A_15,2021-09-16,15.0,서비스,스포츠및오락시설,스포츠시설,(주)골프존,(주)싸이더스스튜디오엑스,(주)슈퍼마켓크리에이티브,,
한섬하우스,2021-09-16,10.0,유통,유통기타,유통기업PR,(주)채널디,(주)채널디,채널디,,
호텔스컴바인 : 호캉스의 정석 본편_15,2021-09-16,15.0,서비스,여행,여행알선,호텔스컴바인드코리아,(주)TBWA KOREA,얼리하이,,
숨37° 숨마 엘릭서 에센스 : 불멸의 금빛에너지 여신_15초편,2021-09-16,15.0,화장품및보건용품,여성기초화장품,여성일반기초화장품,(주)엘지생활건강,(주)에스엠컬처앤콘텐츠 광고사업부문,(주)파파가 준 카메라,,
올앳미 콜라겐3270 : 최대함량 기능성 콜라겐편_15,2021-09-16,15.0,식품,건강식품,건강식품제품종합,종근당건강(주),(주)벨커뮤니케이션즈,(주)벨커뮤니케이션즈,,
보람상조 : 아버지편_15,2021-09-16,15.0,가정용전기전자,가사용전기전자,가사용전기전자기타,,,,,
국민연금공단_40,2021-09-16,40.0,관공서및단체,관공서및단체기타,관공서및단체기업PR,,,,,
에스에스에프샵_포트폴리오편_30,2021-09-16,30.0,패션,패션기타,패션기업PR,삼성물산에스에스패션,TBWA KOREA(주),TBWA KOREA,,
디비손해보험 : 약속으로 세상은 이어진다편_30,2021-09-16,30.0,"금융,보험및증권",금융및보험,손해보험,(주)디비손해보험,(주)오리콤,(주)슈퍼마켓크리에이티브,,
풍경채_익산제일풍경채센트럴파크_20,2021-09-15,20.0,"건설,건재및부동산",부동산임대및매매,아파트임대및매매,(주)티지크리에이티브,(주)우일기획,(주)우일기획,,
호식이 두마리치킨_신제품_15,2021-09-15,15.0,가정용전기전자,가사용전기전자,가사용전기전자기타,호식이두마리치킨,,,,
번개장터_취향을 거래하자 취향거래편_15,2021-09-15,15.0,서비스,서비스기타,서비스기타,번개장터(주),(주)이노션,오스카,,
삼성 비스포크 김치플러스_푸드에 진심이라면편_30,2021-09-15,30.0,가정용전기전자,주방용전기전자,냉장고,삼성전자(주),(주)제일기획,제일기획,,
호식이 두마리치킨_신제품_15,2021-09-15,15.0,식품,축산품,치킨가공품,호식이두마리치킨,,,,
007 노 타임 투 다이_라미 말렉 인트로 편_30,2021-09-15,30.0,서비스,문화및공연,영화,유니버설픽쳐스인터내셔널코리아유한회사,(주)제일기획,제일기획,,
신한카드_신한플레이 런칭편_30,2021-09-15,30.0,"금융,보험및증권",금융및보험,신용카드,신한카드 주식회사,(주)에이치에스애드,앨리스퀘어,,
알레르망 스핑크스_알러지프리 침대의 시작편_15,2021-09-15,15.0,가정용품,가구류,침대,(주)이덕아이앤씨,(주)에이치에스애드,매터스인류크,,
엘지 휘센 시스템에어컨_속부터 깨끗한 바람편_30,2021-09-15,30.0,가정용전기전자,냉방및공기청정기,냉방및공기청정기제품종합,엘지전자(주),(주)에이치에스애드,앨리스퀘어,,
블랙야크_나우 포그니 플리스_15,2021-09-15,15.0,패션,패션기타,패션기타,(주)비와이엔블랙야크,레오버넷(주),모그커뮤니케이션즈,,
영무건설_안동 영무 예다음,2021-09-15,15.0,가정용전기전자,가사용전기전자,가사용전기전자기타,영무건설,(주)연합뉴스티브이,,,
씨제이이앤엠_보이스 예고편_15,2021-09-15,15.0,서비스,문화및공연,영화,(주)씨제이이엔엠,TBWA KOREA(주),하하하 필름,,
007 노 타임 투 다이_웨잇이즈오버 편_15,2021-09-15,15.0,서비스,문화및공연,영화,유니버설픽쳐스인터내셔널코리아유한회사,(주)제일기획,제일기획,,
핀다_핀다 브랜드 캠페인 : 직장편_15,2021-09-15,15.0,"금융,보험및증권",금융및보험,금융및보험기타,(주)핀다,(주)에스엠컬처앤콘텐츠 광고사업부문,(주)에스엠컬처앤콘텐츠 광고사업부문,,
디비손해보험_약속으로 세상은 이어진다편_15,2021-09-15,15.0,"금융,보험및증권",금융및보험,손해보험,디비손해보험 주식회사,(주)오리콤,슈퍼마켓크리에이티브,,
호식이 두마리치킨 : 정동원편_15,2021-09-15,15.0,식품,식품기타,식품기업PR,호식이두마리치킨,(주)클루엔터테인먼트,클루프로덕션,,
호식이 두마리치킨_신제품_15,2021-09-15,15.0,가정용전기전자,가사용전기전자,가사용전기전자기타,호식이두마리치킨,,,,
리만코리아_보타랩 인셀덤_30,2021-09-15,30.0,화장품및보건용품,여성기초화장품,여성기초화장품제품종합,(주)리만코리아,(주)톡톡커뮤니케이션,톡톡커뮤니케이션,,
에스케이텔레콤 티우주_모두의 구독 유니버스 티맵 X 티우주편_15,2021-09-15,15.0,서비스,서비스기타,서비스제품종합,에스케이텔레콤(주),(주)에스엠컬처앤콘텐츠 광고사업부문,(주)에스엠컬처앤콘텐츠 광고사업부문,,
구전녹용_귀한 선물편_30,2021-09-15,30.0,식품,건강식품,건강식품기타,주식회사 편강한방연구소,(주)미쓰윤,미쓰윤,,
영주시청_2021 온라인 경북영주 풍기인삼축제_30,2021-09-15,30.0,관공서및단체,관공서및단체기타,관공서및단체기타,영주시청,한국언론진흥재단,조은영상,,
까사미아_까사라는 신세계 다이닝룸편_30,2021-09-15,30.0,가정용품,가구류,가구류제품종합,(주)신세계까사,(주)에이치에스애드,(주)꾸욱꾸욱,,
에스케이텔레콤 티우주_모두의 구독 유니버스 플로 X 티우주편_15,2021-09-15,15.0,서비스,서비스기타,서비스제품종합,에스케이텔레콤(주),(주)에스엠컬처앤콘텐츠 광고사업부문,로켓,,
호식이두마리치킨,2021-09-15,15.0,가정용전기전자,가사용전기전자,가사용전기전자기타,호식이두마리치킨,(주)연합뉴스티브이,,,
충북방송_보은 속리산 숲체험 휴양마을_30,2021-09-15,30.0,관공서및단체,중앙및지방관공서,지방자치단체,주식회사 현대에이치씨엔 충북방송,주식회사 비원기획,주식회사 비원기획,,
한국흑삼공사_흑관장_20,2021-09-15,20.0,식품,건강식품,건강보조식품,농업회사법인(주)한국흑삼공사,주식회사 제이엔프로,(주)제이엔프로,,
"갤러리케이_예술, 일상이 되다편_15",2021-09-15,15.0,그룹및기업광고,기타광고,기타기업PR,(주)갤러리케이,(주)에이치엠애드,에이치엠애드,,
SK매직_트리플케어 식기세척기:안심되는편_15,2021-09-15,15.0,가정용전기전자,주방용전기전자,식기세척및건조기,SK매직(주),(주)오버맨,(주)오버맨,,
코에픽_코에픽송편_15,2021-09-15,15.0,제약및의료,의료기기,의료기기기타,오로라에스,(주)디씨엘컴퍼니,디씨엘컴퍼니,,
호식이 두마리치킨 : 정동원편_15,2021-09-15,15.0,식품,식품기타,식품기업PR,호식이두마리치킨,(주)클루엔터테인먼트,클루프로덕션,,
호식이 두마리치킨_신제품_15,2021-09-15,15.0,식품,식품기타,식품기업PR,호식이두마리치킨,주식회사클루엔터테인먼트,클루프로덕션,,
케이비 국민카드 해피포인트 해피리워드 카드_상상도 못한 적립률 종합편_30,2021-09-15,30.0,"금융,보험및증권",금융및보험,신용카드,(주) KB국민카드,(주)차이커뮤니케이션,(주)차이커뮤니케이션,,
케이비국민카드 해피포인트 해피리워드 카드 : 상상도 못한 적립률_던킨편,2021-09-15,15.0,"금융,보험및증권",금융및보험,신용카드,(주) KB국민카드,(주)차이커뮤니케이션,(주)차이커뮤니케이션,,
동문건설_팬트리편_15,2021-09-15,15.0,"건설,건재및부동산",건설,건설,동문건설(주),(주)이노션,빅인스퀘어,,
에스케이 렌터카 다이렉트_비트 위의 다이렉트 아웃사이더 원스톱편_15,2021-09-15,15.0,서비스,운송,운송기타,AJ렌터카 주식회사,(주)제일기획,제일기획,,
SK매직_트리플케어 식기세척기:안심되는 스팀후편_15,2021-09-15,15.0,가정용전기전자,주방용전기전자,식기세척및건조기,SK매직(주),(주)오버맨,(주)오버맨,,
에스케이렌터카 다이렉트_맞춤옵션편_15,2021-09-15,15.0,서비스,운송,운송기타,AJ렌터카 주식회사,(주)제일기획,제일기획,,
호식이 두마리치킨 : 정동원편_15,2021-09-15,15.0,식품,식품기타,식품기업PR,호식이두마리치킨,(주)클루엔터테인먼트,클루프로덕션,,
금연캠페인_ 태그할게 편_30,2021-09-15,30.0,관공서및단체,관공서및단체기타,관공서및단체기타,보건복지부,(주)에이치에스애드,LG애드,,
인포웍스_디비손해보험 건강온열매트_120,2021-09-15,120.0,가정용전기전자,가사용전기전자,가사용전기전자기타,,,,,
SK매직_ 트리플케어 식기세척기:트리플케어시스템편_30,2021-09-15,30.0,가정용전기전자,주방용전기전자,식기세척및건조기,SK매직(주),(주)오버맨,(주)오버맨,,
봄소와_봄소와 : 나답게 산다편_15,2021-09-15,15.0,가정용품,가구류,가정용가구,봄소와 주식회사,직거래,하쿠호도제일,,
영무건설_안동영무예다음포레스트_15,2021-09-15,15.0,가정용전기전자,가사용전기전자,가사용전기전자기타,영무건설,,,,
쿠쿠 트윈프레셔_쿠쿠만의 미식가전_무압기능 오픈쿠키편_15,2021-09-15,15.0,가정용품,주방용품,조리용구,쿠쿠전자(주),(주)대홍기획,대홍기획,,
아이폰 13 프로_할리우드가 손안에편_30,2021-09-15,30.0,컴퓨터및정보통신,통신기기,휴대폰,애플코리아 유한회사,TBWA KOREA(주),TBWA KOREA,,
동문건설_동문현답편_30,2021-09-15,30.0,"건설,건재및부동산",건설,건설,동문건설(주),(주)이노션,빅인스퀘어,,
군산고용위기종합지원센터_30,2021-09-15,30.0,그룹및기업광고,기타광고,기타기업기타,(사)캠틱종합기술원,(주)미디어맥스,(주)미디어맥스,,
까사미아_까사라는 신세계 리빙룸편_30,2021-09-15,30.0,가정용품,가구류,가구류제품종합,(주)신세계까사,(주)에이치에스애드,(주)꾸욱꾸욱,,
신한카드_신한플레이 런칭편_30,2021-09-15,30.0,"금융,보험및증권",금융및보험,신용카드,신한카드 주식회사,(주)에이치에스애드,앨리스퀘어,,
구전녹용_귀한 선물편_30,2021-09-15,30.0,식품,건강식품,건강식품기타,주식회사 편강한방연구소,(주)미쓰윤,미쓰윤,,
까사미아_까사라는 신세계 베드룸편_30,2021-09-15,30.0,가정용품,가구류,가구류제품종합,(주)신세계까사,(주)에이치에스애드,(주)꾸욱꾸욱,,
케이비국민카드 해피포인트 해피리워드 카드 : 상상도 못한 적립률_티저편,2021-09-15,15.0,"금융,보험및증권",금융및보험,신용카드,(주) KB국민카드,(주)차이커뮤니케이션,(주)차이커뮤니케이션,,
디비손해보험_약속으로 세상은 이어진다편_30,2021-09-15,30.0,"금융,보험및증권",금융및보험,손해보험,디비손해보험 주식회사,(주)오리콤,슈퍼마켓크리에이티브,,
에스케이텔레콤 티우주_모두의 구독 유니버스_웨이브 X 티우주편_15,2021-09-15,15.0,서비스,서비스기타,서비스제품종합,에스케이텔레콤(주),(주)에스엠컬처앤콘텐츠 광고사업부문,(주)에스엠컬처앤콘텐츠 광고사업부문,,
전라남도청_남해안남중권유치_20,2021-09-15,20.0,가정용전기전자,가사용전기전자,가사용전기전자기타,전라남도청,,,,
"007 노 타임 투 다이_제임스본드, 그가 돌아왔다편_30",2021-09-15,30.0,서비스,문화및공연,영화,유니버설픽쳐스인터내셔널코리아유한회사,(주)제일기획,제일기획,,
울산광역시 광역치매센터_30,2021-09-15,30.0,관공서및단체,관공서및단체기타,관공서및단체기타,울산광역시 광역치매센터,(주)팝콘커뮤니케이션,팝콘커뮤니케이션,,
KB국민카드_해피리워드카드 파리바게뜨,2021-09-15,15.0,"금융,보험및증권",금융및보험,신용카드,(주) KB국민카드,(주)차이커뮤니케이션,(주)차이커뮤니케이션,,
롯데칠성음료_크니쁘니_30,2021-09-15,30.0,음료및기호식품,비알콜음료,기타과실음료,롯데칠성음료(주),(주)대홍기획,대홍기획,,
아이커_성장기 우리아이,2021-09-15,15.0,식품,건강식품,건강식품기타,종근당건강(주),(주)벨커뮤니케이션즈,apc,,
핀다_친구편_60,2021-09-15,60.0,"금융,보험및증권",금융및보험,금융및보험기타,(주)핀다,(주)에스엠컬처앤콘텐츠 광고사업부문,(주)에스엠컬처앤콘텐츠 광고사업부문,,
